##id,描述（不调用）,掉落类型（1：全选，2：概率走权重，随机，3：各走各概率）,奖励<类型|奖励ID|个数|概率>
#int,string,int,vector<vector<int>>
#id,desc,type,probability
311411,探索小怪11,3,<10|0|59800|59800|10000>%<6|101|108360|132440|10000>%<1|0|57420|70180|10000>%<6|80103|116|142|10000>%<6|93412|2|4|10000>
311412,探索小怪12,3,<10|0|59900|59900|10000>%<6|101|108540|132660|10000>%<1|0|57510|70290|10000>%<6|80103|116|142|10000>%<6|93412|2|4|10000>
311413,探索小怪13,3,<10|0|59900|59900|10000>%<6|101|108540|132660|10000>%<1|0|57510|70290|10000>%<6|80103|116|142|10000>%<6|93412|2|4|10000>
311414,探索小怪14,3,<10|0|59900|59900|10000>%<6|101|108540|132660|10000>%<1|0|57510|70290|10000>%<6|80103|116|142|10000>%<6|93412|2|4|10000>
311415,探索小怪15,3,<10|0|60000|60000|10000>%<6|101|108720|132880|10000>%<1|0|57600|70400|10000>%<6|80103|116|142|10000>%<6|93412|2|4|10000>
311416,探索小怪16,3,<10|0|60000|60000|10000>%<6|101|108720|132880|10000>%<1|0|57600|70400|10000>%<6|80103|116|142|10000>%<6|93412|2|4|10000>
311417,探索小怪17,3,<10|0|60000|60000|10000>%<6|101|108720|132880|10000>%<1|0|57600|70400|10000>%<6|80103|116|142|10000>%<6|93412|2|4|10000>
311418,探索小怪18,3,<10|0|60100|60100|10000>%<6|101|108900|133100|10000>%<1|0|57690|70510|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311419,探索小怪19,3,<10|0|60100|60100|10000>%<6|101|108900|133100|10000>%<1|0|57690|70510|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311420,探索小怪20,3,<10|0|60100|60100|10000>%<6|101|108900|133100|10000>%<1|0|57690|70510|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311421,探索小怪21,3,<10|0|60200|60200|10000>%<6|101|109080|133320|10000>%<1|0|57780|70620|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311422,探索小怪22,3,<10|0|60200|60200|10000>%<6|101|109080|133320|10000>%<1|0|57780|70620|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311423,探索小怪23,3,<10|0|60200|60200|10000>%<6|101|109080|133320|10000>%<1|0|57780|70620|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311424,探索小怪24,3,<10|0|60300|60300|10000>%<6|101|109260|133540|10000>%<1|0|57870|70730|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311425,探索小怪25,3,<10|0|60300|60300|10000>%<6|101|109260|133540|10000>%<1|0|57870|70730|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311426,探索小怪26,3,<10|0|60300|60300|10000>%<6|101|109260|133540|10000>%<1|0|57870|70730|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311427,探索boss1,3,<10|0|211400|211400|10000>%<6|101|383040|468160|10000>%<1|0|202860|247940|10000>%<6|80103|410|501|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
311501,探索小怪1,3,<10|0|60400|60400|10000>%<6|101|109440|133760|10000>%<1|0|57960|70840|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311502,探索小怪2,3,<10|0|60400|60400|10000>%<6|101|109440|133760|10000>%<1|0|57960|70840|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311503,探索小怪3,3,<10|0|60500|60500|10000>%<6|101|109620|133980|10000>%<1|0|58050|70950|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311504,探索小怪4,3,<10|0|60500|60500|10000>%<6|101|109620|133980|10000>%<1|0|58050|70950|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311505,探索小怪5,3,<10|0|60500|60500|10000>%<6|101|109620|133980|10000>%<1|0|58050|70950|10000>%<6|80103|117|143|10000>%<6|93412|2|4|10000>
311506,探索小怪6,3,<10|0|60600|60600|10000>%<6|101|109800|134200|10000>%<1|0|58140|71060|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311507,探索小怪7,3,<10|0|60600|60600|10000>%<6|101|109800|134200|10000>%<1|0|58140|71060|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311508,探索小怪8,3,<10|0|60600|60600|10000>%<6|101|109800|134200|10000>%<1|0|58140|71060|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311509,探索小怪9,3,<10|0|60700|60700|10000>%<6|101|109980|134420|10000>%<1|0|58230|71170|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311510,探索小怪10,3,<10|0|60700|60700|10000>%<6|101|109980|134420|10000>%<1|0|58230|71170|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311511,探索小怪11,3,<10|0|60700|60700|10000>%<6|101|109980|134420|10000>%<1|0|58230|71170|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311512,探索小怪12,3,<10|0|60800|60800|10000>%<6|101|110160|134640|10000>%<1|0|58320|71280|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311513,探索小怪13,3,<10|0|60800|60800|10000>%<6|101|110160|134640|10000>%<1|0|58320|71280|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311514,探索小怪14,3,<10|0|60800|60800|10000>%<6|101|110160|134640|10000>%<1|0|58320|71280|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311515,探索小怪15,3,<10|0|60900|60900|10000>%<6|101|110340|134860|10000>%<1|0|58410|71390|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311516,探索小怪16,3,<10|0|60900|60900|10000>%<6|101|110340|134860|10000>%<1|0|58410|71390|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311517,探索小怪17,3,<10|0|60900|60900|10000>%<6|101|110340|134860|10000>%<1|0|58410|71390|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311518,探索小怪18,3,<10|0|61000|61000|10000>%<6|101|110520|135080|10000>%<1|0|58500|71500|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311519,探索小怪19,3,<10|0|61000|61000|10000>%<6|101|110520|135080|10000>%<1|0|58500|71500|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311520,探索小怪20,3,<10|0|61000|61000|10000>%<6|101|110520|135080|10000>%<1|0|58500|71500|10000>%<6|80103|118|144|10000>%<6|93412|2|4|10000>
311521,探索小怪21,3,<10|0|61100|61100|10000>%<6|101|110700|135300|10000>%<1|0|58590|71610|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311522,探索小怪22,3,<10|0|61100|61100|10000>%<6|101|110700|135300|10000>%<1|0|58590|71610|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311523,探索小怪23,3,<10|0|61100|61100|10000>%<6|101|110700|135300|10000>%<1|0|58590|71610|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311524,探索小怪24,3,<10|0|61200|61200|10000>%<6|101|110880|135520|10000>%<1|0|58680|71720|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311525,探索小怪25,3,<10|0|61200|61200|10000>%<6|101|110880|135520|10000>%<1|0|58680|71720|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311526,探索小怪26,3,<10|0|61200|61200|10000>%<6|101|110880|135520|10000>%<1|0|58680|71720|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311527,探索boss1,3,<10|0|214550|214550|10000>%<6|101|388710|475090|10000>%<1|0|205695|251405|10000>%<6|80103|416|508|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
311601,探索小怪1,3,<10|0|61300|61300|10000>%<6|101|111060|135740|10000>%<1|0|58770|71830|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311602,探索小怪2,3,<10|0|61300|61300|10000>%<6|101|111060|135740|10000>%<1|0|58770|71830|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311603,探索小怪3,3,<10|0|61400|61400|10000>%<6|101|111240|135960|10000>%<1|0|58860|71940|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311604,探索boss1,3,<10|0|214900|214900|10000>%<6|101|389340|475860|10000>%<1|0|206010|251790|10000>%<6|80103|416|508|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
311701,探索小怪1,3,<10|0|61400|61400|10000>%<6|101|111240|135960|10000>%<1|0|58860|71940|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311702,探索小怪2,3,<10|0|61500|61500|10000>%<6|101|111420|136180|10000>%<1|0|58950|72050|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311703,探索小怪3,3,<10|0|61500|61500|10000>%<6|101|111420|136180|10000>%<1|0|58950|72050|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311704,探索小怪4,3,<10|0|61500|61500|10000>%<6|101|111420|136180|10000>%<1|0|58950|72050|10000>%<6|80103|119|145|10000>%<6|93412|2|4|10000>
311705,探索小怪5,3,<10|0|61600|61600|10000>%<6|101|111600|136400|10000>%<1|0|59040|72160|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311706,探索小怪6,3,<10|0|61600|61600|10000>%<6|101|111600|136400|10000>%<1|0|59040|72160|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311707,探索小怪7,3,<10|0|61600|61600|10000>%<6|101|111600|136400|10000>%<1|0|59040|72160|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311708,探索小怪8,3,<10|0|61700|61700|10000>%<6|101|111780|136620|10000>%<1|0|59130|72270|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311709,探索小怪9,3,<10|0|61700|61700|10000>%<6|101|111780|136620|10000>%<1|0|59130|72270|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311710,探索小怪10,3,<10|0|61700|61700|10000>%<6|101|111780|136620|10000>%<1|0|59130|72270|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311711,探索小怪11,3,<10|0|61800|61800|10000>%<6|101|111960|136840|10000>%<1|0|59220|72380|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311712,探索小怪12,3,<10|0|61800|61800|10000>%<6|101|111960|136840|10000>%<1|0|59220|72380|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311713,探索小怪13,3,<10|0|61800|61800|10000>%<6|101|111960|136840|10000>%<1|0|59220|72380|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311714,探索小怪14,3,<10|0|61900|61900|10000>%<6|101|112140|137060|10000>%<1|0|59310|72490|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311715,探索小怪15,3,<10|0|61900|61900|10000>%<6|101|112140|137060|10000>%<1|0|59310|72490|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311716,探索小怪16,3,<10|0|61900|61900|10000>%<6|101|112140|137060|10000>%<1|0|59310|72490|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311717,探索小怪17,3,<10|0|62000|62000|10000>%<6|101|112320|137280|10000>%<1|0|59400|72600|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311718,探索小怪18,3,<10|0|62000|62000|10000>%<6|101|112320|137280|10000>%<1|0|59400|72600|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311719,探索小怪19,3,<10|0|62000|62000|10000>%<6|101|112320|137280|10000>%<1|0|59400|72600|10000>%<6|80103|120|146|10000>%<6|93412|2|4|10000>
311720,探索小怪20,3,<10|0|62100|62100|10000>%<6|101|112500|137500|10000>%<1|0|59490|72710|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311721,探索小怪21,3,<10|0|62100|62100|10000>%<6|101|112500|137500|10000>%<1|0|59490|72710|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311722,探索小怪22,3,<10|0|62100|62100|10000>%<6|101|112500|137500|10000>%<1|0|59490|72710|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311723,探索小怪23,3,<10|0|62200|62200|10000>%<6|101|112680|137720|10000>%<1|0|59580|72820|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311724,探索小怪24,3,<10|0|62200|62200|10000>%<6|101|112680|137720|10000>%<1|0|59580|72820|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311725,探索小怪25,3,<10|0|62200|62200|10000>%<6|101|112680|137720|10000>%<1|0|59580|72820|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311726,探索小怪26,3,<10|0|62300|62300|10000>%<6|101|112860|137940|10000>%<1|0|59670|72930|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311727,探索boss1,3,<10|0|218050|218050|10000>%<6|101|395010|482790|10000>%<1|0|208845|255255|10000>%<6|80103|422|516|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
311801,探索小怪1,3,<10|0|62300|62300|10000>%<6|101|112860|137940|10000>%<1|0|59670|72930|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311802,探索小怪2,3,<10|0|62400|62400|10000>%<6|101|113040|138160|10000>%<1|0|59760|73040|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311803,探索小怪3,3,<10|0|62400|62400|10000>%<6|101|113040|138160|10000>%<1|0|59760|73040|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311804,探索小怪4,3,<10|0|62400|62400|10000>%<6|101|113040|138160|10000>%<1|0|59760|73040|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311805,探索小怪5,3,<10|0|62500|62500|10000>%<6|101|113220|138380|10000>%<1|0|59850|73150|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311806,探索小怪6,3,<10|0|62500|62500|10000>%<6|101|113220|138380|10000>%<1|0|59850|73150|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311807,探索小怪7,3,<10|0|62500|62500|10000>%<6|101|113220|138380|10000>%<1|0|59850|73150|10000>%<6|80103|121|147|10000>%<6|93412|2|4|10000>
311808,探索小怪8,3,<10|0|62600|62600|10000>%<6|101|113400|138600|10000>%<1|0|59940|73260|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311809,探索小怪9,3,<10|0|62600|62600|10000>%<6|101|113400|138600|10000>%<1|0|59940|73260|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311810,探索小怪10,3,<10|0|62600|62600|10000>%<6|101|113400|138600|10000>%<1|0|59940|73260|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311811,探索小怪11,3,<10|0|62700|62700|10000>%<6|101|113580|138820|10000>%<1|0|60030|73370|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311812,探索小怪12,3,<10|0|62700|62700|10000>%<6|101|113580|138820|10000>%<1|0|60030|73370|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311813,探索小怪13,3,<10|0|62700|62700|10000>%<6|101|113580|138820|10000>%<1|0|60030|73370|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311814,探索小怪14,3,<10|0|62800|62800|10000>%<6|101|113760|139040|10000>%<1|0|60120|73480|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311815,探索小怪15,3,<10|0|62800|62800|10000>%<6|101|113760|139040|10000>%<1|0|60120|73480|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311816,探索小怪16,3,<10|0|62800|62800|10000>%<6|101|113760|139040|10000>%<1|0|60120|73480|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311817,探索小怪17,3,<10|0|62900|62900|10000>%<6|101|113940|139260|10000>%<1|0|60210|73590|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311818,探索小怪18,3,<10|0|62900|62900|10000>%<6|101|113940|139260|10000>%<1|0|60210|73590|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311819,探索小怪19,3,<10|0|62900|62900|10000>%<6|101|113940|139260|10000>%<1|0|60210|73590|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311820,探索小怪20,3,<10|0|63000|63000|10000>%<6|101|114120|139480|10000>%<1|0|60300|73700|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311821,探索小怪21,3,<10|0|63000|63000|10000>%<6|101|114120|139480|10000>%<1|0|60300|73700|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311822,探索小怪22,3,<10|0|63000|63000|10000>%<6|101|114120|139480|10000>%<1|0|60300|73700|10000>%<6|80103|122|149|10000>%<6|93412|2|4|10000>
311823,探索小怪23,3,<10|0|63100|63100|10000>%<6|101|114300|139700|10000>%<1|0|60390|73810|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311824,探索小怪24,3,<10|0|63100|63100|10000>%<6|101|114300|139700|10000>%<1|0|60390|73810|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311825,探索小怪25,3,<10|0|63100|63100|10000>%<6|101|114300|139700|10000>%<1|0|60390|73810|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311826,探索小怪26,3,<10|0|63200|63200|10000>%<6|101|114480|139920|10000>%<1|0|60480|73920|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311827,探索boss1,3,<10|0|221200|221200|10000>%<6|101|400680|489720|10000>%<1|0|211680|258720|10000>%<6|80103|428|524|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
311901,探索小怪1,3,<10|0|63200|63200|10000>%<6|101|114480|139920|10000>%<1|0|60480|73920|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311902,探索小怪2,3,<10|0|63300|63300|10000>%<6|101|114660|140140|10000>%<1|0|60570|74030|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311903,探索小怪3,3,<10|0|63300|63300|10000>%<6|101|114660|140140|10000>%<1|0|60570|74030|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311904,探索小怪4,3,<10|0|63300|63300|10000>%<6|101|114660|140140|10000>%<1|0|60570|74030|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311905,探索小怪5,3,<10|0|63400|63400|10000>%<6|101|114840|140360|10000>%<1|0|60660|74140|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311906,探索小怪6,3,<10|0|63400|63400|10000>%<6|101|114840|140360|10000>%<1|0|60660|74140|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311907,探索小怪7,3,<10|0|63400|63400|10000>%<6|101|114840|140360|10000>%<1|0|60660|74140|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311908,探索小怪8,3,<10|0|63500|63500|10000>%<6|101|115020|140580|10000>%<1|0|60750|74250|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311909,探索小怪9,3,<10|0|63500|63500|10000>%<6|101|115020|140580|10000>%<1|0|60750|74250|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311910,探索小怪10,3,<10|0|63500|63500|10000>%<6|101|115020|140580|10000>%<1|0|60750|74250|10000>%<6|80103|122|150|10000>%<6|93412|2|4|10000>
311911,探索小怪11,3,<10|0|63600|63600|10000>%<6|101|115200|140800|10000>%<1|0|60840|74360|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311912,探索小怪12,3,<10|0|63600|63600|10000>%<6|101|115200|140800|10000>%<1|0|60840|74360|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311913,探索小怪13,3,<10|0|63600|63600|10000>%<6|101|115200|140800|10000>%<1|0|60840|74360|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311914,探索小怪14,3,<10|0|63700|63700|10000>%<6|101|115380|141020|10000>%<1|0|60930|74470|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311915,探索小怪15,3,<10|0|63700|63700|10000>%<6|101|115380|141020|10000>%<1|0|60930|74470|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311916,探索小怪16,3,<10|0|63700|63700|10000>%<6|101|115380|141020|10000>%<1|0|60930|74470|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311917,探索小怪17,3,<10|0|63800|63800|10000>%<6|101|115560|141240|10000>%<1|0|61020|74580|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311918,探索小怪18,3,<10|0|63800|63800|10000>%<6|101|115560|141240|10000>%<1|0|61020|74580|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311919,探索小怪19,3,<10|0|63800|63800|10000>%<6|101|115560|141240|10000>%<1|0|61020|74580|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311920,探索小怪20,3,<10|0|63900|63900|10000>%<6|101|115740|141460|10000>%<1|0|61110|74690|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311921,探索小怪21,3,<10|0|63900|63900|10000>%<6|101|115740|141460|10000>%<1|0|61110|74690|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311922,探索小怪22,3,<10|0|63900|63900|10000>%<6|101|115740|141460|10000>%<1|0|61110|74690|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311923,探索小怪23,3,<10|0|64000|64000|10000>%<6|101|115920|141680|10000>%<1|0|61200|74800|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311924,探索小怪24,3,<10|0|64000|64000|10000>%<6|101|115920|141680|10000>%<1|0|61200|74800|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311925,探索小怪25,3,<10|0|64000|64000|10000>%<6|101|115920|141680|10000>%<1|0|61200|74800|10000>%<6|80103|123|151|10000>%<6|93412|2|4|10000>
311926,探索小怪26,3,<10|0|64100|64100|10000>%<6|101|116100|141900|10000>%<1|0|61290|74910|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
311927,探索boss1,3,<10|0|224350|224350|10000>%<6|101|406350|496650|10000>%<1|0|214515|262185|10000>%<6|80103|435|531|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
312001,探索小怪1,3,<10|0|64100|64100|10000>%<6|101|116100|141900|10000>%<1|0|61290|74910|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312002,探索小怪2,3,<10|0|64200|64200|10000>%<6|101|116280|142120|10000>%<1|0|61380|75020|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312003,探索小怪3,3,<10|0|64200|64200|10000>%<6|101|116280|142120|10000>%<1|0|61380|75020|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312004,探索小怪4,3,<10|0|64200|64200|10000>%<6|101|116280|142120|10000>%<1|0|61380|75020|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312005,探索小怪5,3,<10|0|64300|64300|10000>%<6|101|116460|142340|10000>%<1|0|61470|75130|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312006,探索小怪6,3,<10|0|64300|64300|10000>%<6|101|116460|142340|10000>%<1|0|61470|75130|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312007,探索小怪7,3,<10|0|64300|64300|10000>%<6|101|116460|142340|10000>%<1|0|61470|75130|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312008,探索小怪8,3,<10|0|64400|64400|10000>%<6|101|116640|142560|10000>%<1|0|61560|75240|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312009,探索小怪9,3,<10|0|64400|64400|10000>%<6|101|116640|142560|10000>%<1|0|61560|75240|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312010,探索小怪10,3,<10|0|64400|64400|10000>%<6|101|116640|142560|10000>%<1|0|61560|75240|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312011,探索小怪11,3,<10|0|64500|64500|10000>%<6|101|116820|142780|10000>%<1|0|61650|75350|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312012,探索小怪12,3,<10|0|64500|64500|10000>%<6|101|116820|142780|10000>%<1|0|61650|75350|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312013,探索小怪13,3,<10|0|64500|64500|10000>%<6|101|116820|142780|10000>%<1|0|61650|75350|10000>%<6|80103|124|152|10000>%<6|93412|2|4|10000>
312014,探索小怪14,3,<10|0|64600|64600|10000>%<6|101|117000|143000|10000>%<1|0|61740|75460|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312015,探索小怪15,3,<10|0|64600|64600|10000>%<6|101|117000|143000|10000>%<1|0|61740|75460|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312016,探索小怪16,3,<10|0|64600|64600|10000>%<6|101|117000|143000|10000>%<1|0|61740|75460|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312017,探索小怪17,3,<10|0|64700|64700|10000>%<6|101|117180|143220|10000>%<1|0|61830|75570|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312018,探索小怪18,3,<10|0|64700|64700|10000>%<6|101|117180|143220|10000>%<1|0|61830|75570|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312019,探索小怪19,3,<10|0|64700|64700|10000>%<6|101|117180|143220|10000>%<1|0|61830|75570|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312020,探索小怪20,3,<10|0|64800|64800|10000>%<6|101|117360|143440|10000>%<1|0|61920|75680|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312021,探索小怪21,3,<10|0|64800|64800|10000>%<6|101|117360|143440|10000>%<1|0|61920|75680|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312022,探索小怪22,3,<10|0|64800|64800|10000>%<6|101|117360|143440|10000>%<1|0|61920|75680|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312023,探索小怪23,3,<10|0|64900|64900|10000>%<6|101|117540|143660|10000>%<1|0|62010|75790|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312024,探索小怪24,3,<10|0|64900|64900|10000>%<6|101|117540|143660|10000>%<1|0|62010|75790|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312025,探索小怪25,3,<10|0|64900|64900|10000>%<6|101|117540|143660|10000>%<1|0|62010|75790|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312026,探索小怪26,3,<10|0|65000|65000|10000>%<6|101|117720|143880|10000>%<1|0|62100|75900|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312027,探索小怪27,3,<10|0|65000|65000|10000>%<6|101|117720|143880|10000>%<1|0|62100|75900|10000>%<6|80103|125|153|10000>%<6|93412|2|4|10000>
312028,探索boss1,3,<10|0|227500|227500|10000>%<6|101|412020|503580|10000>%<1|0|217350|265650|10000>%<6|80103|438|536|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
312101,探索小怪1,3,<10|0|65100|65100|10000>%<6|101|117900|144100|10000>%<1|0|62190|76010|10000>%<6|80103|126|154|10000>%<6|93412|2|4|10000>
312102,探索小怪2,3,<10|0|65100|65100|10000>%<6|101|117900|144100|10000>%<1|0|62190|76010|10000>%<6|80103|126|154|10000>%<6|93412|2|4|10000>
312103,探索小怪3,3,<10|0|65100|65100|10000>%<6|101|117900|144100|10000>%<1|0|62190|76010|10000>%<6|80103|126|154|10000>%<6|93412|2|4|10000>
312104,探索小怪4,3,<10|0|65200|65200|10000>%<6|101|118080|144320|10000>%<1|0|62280|76120|10000>%<6|80103|126|154|10000>%<6|93412|2|4|10000>
312105,探索小怪5,3,<10|0|65200|65200|10000>%<6|101|118080|144320|10000>%<1|0|62280|76120|10000>%<6|80103|126|154|10000>%<6|93412|2|4|10000>
